country,date,total_vaccinations,people_vaccinated_only_1st_dose,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avgd,%_people_vaccinated,%_people_vaccinated_only_1st_dose,%_people_fully_vaccinated,vaccines
Cyprus,2021-03-01,76176,53617,22559,0,3129,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-02,76176,53617,22559,0,3126,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-03,76176,53617,22559,0,2939,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-04,76176,53617,22559,0,2753,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-05,76176,53617,22559,0,2567,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-06,76176,53617,22559,0,2567,8.7,6.12,2.579999999999999,Pfizer/BioNTech
Cyprus,2021-03-07,99275,70534,28741,23099,2567,11.33,8.05,3.2799999999999994,Pfizer/BioNTech
Cyprus,2021-03-08,99275,70534,28741,0,3601,11.33,8.05,3.2799999999999994,Pfizer/BioNTech
Cyprus,2021-03-09,99275,70534,28741,0,4635,11.33,8.05,3.2799999999999994,Pfizer/BioNTech
Cyprus,2021-03-10,99275,70534,28741,0,5669,11.33,8.05,3.2799999999999994,Pfizer/BioNTech
Cyprus,2021-03-11,99275,70534,28741,0,6703,11.33,8.05,3.2799999999999994,Pfizer/BioNTech
Cyprus,2021-03-12,148299,116331,31968,49024,7737,16.93,13.28,3.6500000000000004,Pfizer/BioNTech
Czechia,2020-12-27,1258,1258,0,1258,0,0.01,0.01,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-28,3555,3555,0,2297,2297,0.03,0.03,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-29,7005,7005,0,3450,2874,0.07,0.07,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-30,10477,10477,0,3472,3073,0.1,0.1,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-31,11791,11791,0,1314,2633,0.11,0.11,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-01,12054,12054,0,263,2159,0.11,0.11,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-02,13312,13312,0,1258,2009,0.12,0.12,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-03,14229,14229,0,917,1853,0.13,0.13,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-04,17808,17808,0,3579,2036,0.17,0.17,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-05,22329,22329,0,4521,2189,0.21,0.21,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-06,28159,28159,0,5830,2526,0.26,0.26,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-07,36128,36128,0,7969,3477,0.34,0.34,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-08,46090,46090,0,9962,4862,0.43,0.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-09,48099,48099,0,2009,4970,0.45,0.45,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-10,49822,49822,0,1723,5085,0.47,0.47,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-11,59620,59620,0,9798,5973,0.56,0.56,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-12,73017,73017,0,13397,7241,0.68,0.68,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-13,86516,86516,0,13499,8337,0.81,0.81,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-14,101707,101707,0,15191,9368,0.95,0.95,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-15,115645,115645,0,13938,9936,1.08,1.08,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-16,119023,119023,0,3378,10132,1.11,1.11,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-17,122253,121619,634,3230,10347,1.14,1.14,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-18,136513,134076,2437,14260,10985,1.27,1.25,0.020000000000000018,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-19,151633,146496,5137,15120,11231,1.42,1.37,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-20,167804,160045,7759,16171,11613,1.57,1.49,0.08000000000000007,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-21,185006,175524,9482,17202,11900,1.73,1.64,0.09000000000000008,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-22,200769,190251,10518,15763,12161,1.87,1.78,0.09000000000000008,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-23,204896,193513,11383,4127,12268,1.91,1.81,0.09999999999999987,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-24,207997,195753,12244,3101,12249,1.94,1.83,0.10999999999999988,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-25,220542,205356,15186,12545,12004,2.06,1.92,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-26,234980,215836,19144,14438,11907,2.19,2.02,0.16999999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-27,248409,224779,23630,13429,11515,2.32,2.1,0.21999999999999975,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-28,261519,231807,29712,13110,10930,2.44,2.16,0.2799999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-29,275471,237982,37489,13952,10672,2.57,2.22,0.34999999999999964,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-30,277267,238697,38570,1796,10339,2.59,2.23,0.3599999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-31,279104,239396,39708,1837,10158,2.61,2.24,0.36999999999999966,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-01,290768,243214,47554,11664,10032,2.72,2.27,0.4500000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-02,305016,247317,57699,14248,10005,2.85,2.31,0.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-03,320337,251697,68640,15321,10275,2.99,2.35,0.6400000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-04,338093,256567,81526,17756,10939,3.16,2.4,0.7600000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-05,354072,261967,92105,15979,11229,3.31,2.45,0.8599999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-06,357228,262799,94429,3156,11423,3.34,2.45,0.8899999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-07,360534,263642,96892,3306,11633,3.37,2.46,0.9100000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-08,375840,267640,108200,15306,12153,3.51,2.5,1.0099999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-09,392692,272664,120028,16852,12525,3.67,2.55,1.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-10,411262,278165,133097,18570,12989,3.84,2.6,1.2399999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-11,433393,284356,149037,22131,13614,4.05,2.66,1.3899999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-12,454643,291023,163620,21250,14367,4.25,2.72,1.5299999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-13,459163,292594,166569,4520,14562,4.29,2.73,1.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-14,461506,293572,167934,2343,14425,4.31,2.74,1.5699999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-15,477096,299881,177215,15590,14465,4.46,2.8,1.6600000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-16,494532,308434,186098,17436,14549,4.62,2.88,1.7400000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-17,512309,318009,194300,17777,14435,4.78,2.97,1.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-18,532369,330187,202182,20060,14139,4.97,3.08,1.8899999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-19,551239,341865,209374,18870,13799,5.15,3.19,1.9600000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-20,554269,343733,210536,3030,13587,5.18,3.21,1.9699999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-21,556286,344747,211539,2017,13540,5.19,3.22,1.9700000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-22,572183,354683,217500,15897,13584,5.34,3.31,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-23,591713,367336,224377,19530,13883,5.53,3.43,2.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-24,611351,381033,230318,19638,14149,5.71,3.56,2.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-25,634475,398669,235806,23124,14587,5.92,3.72,2.1999999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-26,655590,414554,241036,21115,14907,6.12,3.87,2.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-27,659021,417441,241580,3431,14965,6.15,3.9,2.2500000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-28,661875,419757,242118,2854,15084,6.18,3.92,2.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-01,684179,438755,245424,22304,15999,6.39,4.1,2.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-02,714208,465299,248909,30029,17499,6.67,4.34,2.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-03,748349,495050,253299,34141,19571,6.99,4.62,2.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-04,784937,527088,257849,36588,21495,7.33,4.92,2.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-05,818028,554880,263148,33091,23205,7.64,5.18,2.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-06,830161,566185,263976,12133,24449,7.75,5.29,2.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-07,841760,576963,264797,11599,25698,7.86,5.39,2.4700000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-08,875394,605915,269479,33634,27316,8.17,5.66,2.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-09,916856,641104,275752,41462,28950,8.56,5.99,2.5700000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-10,964037,681442,282595,47181,30813,9.0,6.36,2.6399999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-11,1015876,725186,290690,51839,32991,9.49,6.77,2.7200000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-12,1062039,763086,298953,46163,34859,9.92,7.13,2.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-13,1079993,779778,300215,17954,35690,10.08,7.28,2.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-14,1092829,791511,301318,12836,35867,10.2,7.39,2.8099999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-15,1128883,818935,309948,36054,36213,10.54,7.65,2.889999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-16,1176793,856592,320201,47910,37134,10.99,8.0,2.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-17,1222999,892498,330501,46206,36995,11.42,8.33,3.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-18,1270270,927842,342428,47271,36342,11.86,8.66,3.1999999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-19,1308403,954306,354097,38133,35195,12.22,8.91,3.3100000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2020-12-27,6428,6428,0,6428,0,0.11,0.11,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2020-12-28,8420,8420,0,1992,1992,0.15,0.15,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2020-12-29,17302,17302,0,8882,5437,0.3,0.3,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2020-12-30,28690,28690,0,11388,7421,0.5,0.5,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2020-12-31,34804,34804,0,6114,7094,0.6,0.6,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-01,37118,37118,0,2314,6138,0.64,0.64,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-02,45919,45919,0,8801,6582,0.79,0.79,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-03,51868,51868,0,5949,6491,0.9,0.9,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-04,54264,54264,0,2396,6549,0.94,0.94,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-05,67683,67683,0,13419,7197,1.17,1.17,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-06,87298,87298,0,19615,8373,1.51,1.51,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-07,104666,104666,0,17368,9980,1.81,1.81,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-08,113088,113088,0,8422,10853,1.95,1.95,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-09,114987,114987,0,1899,9867,1.99,1.99,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-10,115800,115800,0,813,9133,2.0,2.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-11,116457,116457,0,657,8885,2.01,2.01,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-12,116920,116920,0,463,7034,2.02,2.02,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-13,129621,129621,0,12701,6046,2.24,2.24,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-14,147482,147482,0,17861,6117,2.55,2.55,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-15,162646,162641,5,15164,7080,2.81,2.81,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-16,167250,167238,12,4604,7466,2.89,2.89,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-17,170478,169759,719,3228,7811,2.94,2.93,0.009999999999999787,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-18,176467,173624,2843,5989,8573,3.05,3.0,0.04999999999999982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-19,181024,176095,4929,4557,9158,3.13,3.04,0.08999999999999986,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-20,184409,177599,6810,3385,7827,3.18,3.07,0.11000000000000032,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-21,188271,179117,9154,3862,5827,3.25,3.09,0.16000000000000014,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-22,194568,179782,14786,6297,4560,3.36,3.1,0.2599999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-23,202487,180562,21925,7919,5034,3.5,3.12,0.3799999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-24,209621,181178,28443,7134,5592,3.62,3.13,0.4900000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-25,212331,181441,30890,2710,5123,3.67,3.13,0.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-26,214283,181654,32629,1952,4751,3.7,3.14,0.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-27,218845,181862,36983,4562,4919,3.78,3.14,0.6399999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-28,227183,182099,45084,8338,5559,3.92,3.14,0.7799999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-29,246603,183232,63371,19420,7434,4.26,3.16,1.0999999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-30,260765,184456,76309,14162,8325,4.5,3.18,1.3199999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-01-31,274287,185702,88585,13522,9238,4.74,3.21,1.5300000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-01,282889,186453,96436,8602,10080,4.88,3.22,1.6599999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-02,287947,188493,99454,5058,10523,4.97,3.25,1.7199999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-03,295675,190035,105640,7728,10976,5.1,3.28,1.8199999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-04,308024,191473,116551,12349,11549,5.32,3.31,2.0100000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-05,323068,193059,130009,15044,10924,5.58,3.33,2.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-06,330862,194097,136765,7794,10014,5.71,3.35,2.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-07,336403,196009,140394,5541,8874,5.81,3.38,2.4299999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-08,346000,198561,147439,9597,9016,5.97,3.43,2.5399999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-09,354467,202118,152349,8467,9503,6.12,3.49,2.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-10,361661,205400,156261,7194,9427,6.24,3.55,2.6900000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-11,369780,211066,158714,8119,8822,6.38,3.64,2.7399999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-12,389434,223113,166321,19654,9481,6.72,3.85,2.8699999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-13,396962,229666,167296,7528,9443,6.85,3.97,2.8799999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-14,403830,235905,167925,6868,9632,6.97,4.07,2.8999999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-15,420834,249776,171058,17004,10691,7.27,4.31,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-16,435397,263012,172385,14563,11561,7.52,4.54,2.9799999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-17,446325,273509,172816,10928,12095,7.71,4.72,2.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-18,458107,284989,173118,11782,12618,7.91,4.92,2.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-19,472998,298914,174084,14891,11938,8.17,5.16,3.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-20,484107,309445,174662,11109,12449,8.36,5.34,3.0199999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-21,495269,320259,175010,11162,13063,8.55,5.53,3.0200000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-22,509887,333795,176092,14618,12722,8.8,5.76,3.040000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-23,526260,348218,178042,16373,12980,9.09,6.01,3.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-24,541928,361920,180008,15668,13658,9.36,6.25,3.1099999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-25,557018,376375,180643,15090,14130,9.62,6.5,3.119999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-26,593954,412318,181636,36936,17279,10.25,7.12,3.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-27,602105,418979,183126,8151,16857,10.4,7.23,3.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-02-28,614510,429950,184560,12405,17034,10.61,7.42,3.1899999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-01,635298,449685,185613,20788,17916,10.97,7.76,3.210000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-02,653281,466373,186908,17983,18146,11.28,8.05,3.2299999999999986,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-03,667297,479370,187927,14016,17910,11.52,8.28,3.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-04,686534,496793,189741,19237,18502,11.85,8.58,3.2699999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-05,708832,513430,195402,22298,16411,12.24,8.86,3.380000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-06,727471,528060,199411,18639,17909,12.56,9.12,3.4400000000000013,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-07,743901,540132,203769,16430,18484,12.84,9.33,3.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-08,759940,549725,210215,16039,17806,13.12,9.49,3.629999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-09,778114,560659,217455,18174,17833,13.43,9.68,3.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-10,797481,572742,224739,19367,18598,13.77,9.89,3.879999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-11,810148,577365,232783,12667,17659,13.99,9.97,4.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-12,824191,580752,243439,14043,16480,14.23,10.03,4.200000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-13,834703,585288,249415,10512,15319,14.41,10.1,4.3100000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-14,845372,586526,258846,10669,14496,14.59,10.13,4.459999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-15,858182,589375,268807,12810,14035,14.82,10.18,4.640000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-16,874457,596174,278283,16275,13763,15.1,10.29,4.8100000000000005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-17,894233,606832,287401,19776,13822,15.44,10.48,4.959999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-18,914991,621006,293985,20758,14978,15.8,10.72,5.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Denmark,2021-03-19,915024,621011,294013,33,12976,15.8,10.72,5.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Dominica,2021-02-11,0,0,0,0,0,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-12,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-13,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-14,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-15,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-16,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-17,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-18,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-19,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-20,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-21,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-22,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-23,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-24,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-25,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-26,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-27,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-02-28,0,0,0,0,400,0.0,0.0,0.0,Oxford/AstraZeneca
Dominica,2021-03-01,7202,7202,0,7202,400,10.0,10.0,0.0,Oxford/AstraZeneca
Dominica,2021-03-02,7202,7202,0,0,434,10.0,10.0,0.0,Oxford/AstraZeneca
Dominica,2021-03-03,7202,7202,0,0,468,10.0,10.0,0.0,Oxford/AstraZeneca
Dominica,2021-03-04,7202,7202,0,0,501,10.0,10.0,0.0,Oxford/AstraZeneca
